,page_number,chunk_index,field,value,confidence,y_position,x_position
965,1,2,No,,0.574885368347168,849.0,916.0
966,1,2,ĠTitle,,0.5211108922958374,850.0,539.0
967,1,2,ĠSignature,,0.6948113441467285,854.0,131.0
968,1,2,Ġof,,0.5078179836273193,854.0,183.0
969,1,2,Ġofficer,,0.554581880569458,854.0,196.0
970,1,2,ĠDate,,0.5998793840408325,854.0,454.0
971,1,2,ĠSee,,0.5676719546318054,856.0,764.0
972,1,2,Ġinstructions,,0.6299484968185425,856.0,787.0
973,1,2,.,,0.5384237766265869,856.0,787.0
974,1,2,Ġ|,,0.6188793182373047,899.0,821.0
975,1,2,ĠDate,,0.5339167714118958,902.0,641.0
976,1,2,ĠPrint,,0.6968390345573425,906.0,150.0
977,1,2,/,,0.5960204601287842,906.0,150.0
978,1,2,Type,,0.62050461769104,906.0,150.0
979,1,2,Ġprepare,,0.6183732748031616,906.0,205.0
980,1,2,r,,0.5114120244979858,906.0,205.0
981,1,2,âĢ,,0.5015555024147034,906.0,205.0
982,1,2,Ļ,,0.5392481088638306,906.0,205.0
983,1,2,s,,0.6285644769668579,906.0,205.0
984,1,2,ĠPrep,,0.5323993563652039,906.0,396.0
985,1,2,arer,,0.6449174880981445,906.0,396.0
986,1,2,âĢ,,0.6486363410949707,906.0,396.0
987,1,2,Ļ,,0.6468952894210815,906.0,396.0
988,1,2,s,,0.5352703928947449,906.0,396.0
989,1,2,Ġsignature,,0.5329284071922302,906.0,451.0
990,1,2,ĠPT,,0.5823926329612732,906.0,829.0
991,1,2,IN,,0.5882650017738342,906.0,829.0
992,1,2,Ġname,,0.6142074465751648,912.0,260.0
993,1,2,ĠCheck,,0.6116411089897156,916.0,747.0
994,1,2,Ġif,,0.7228089570999146,916.0,805.0
995,1,2,ĠPaid,,0.682510495185852,919.0,61.0
996,1,2,Ġself,,0.5245044827461243,950.0,747.0
997,1,2,-,,0.511788547039032,950.0,747.0
998,1,2,employed,,0.5179923176765442,950.0,747.0
999,1,2,ĠReal,,0.6723286509513855,961.0,177.0
1000,1,2,ĠN,,0.6271618008613586,962.0,145.0
1001,1,2,.,,0.6459073424339294,962.0,145.0
1002,1,2,ĠT,,0.5785322785377502,962.0,161.0
1003,1,2,.,,0.6557310819625854,962.0,161.0
1004,1,2,ĠDr,,0.6870739459991455,974.0,61.0
1005,1,2,an,,0.6442931294441223,974.0,61.0
1006,1,2,ar,,0.5317974090576172,974.0,61.0
1007,1,2,ar,,0.6019628047943115,974.0,61.0
1008,1,3,ĠSee,,0.6397490501403809,0.0,61.0
1009,1,3,ĠFirm,,0.54600989818573,40.0,150.0
1010,1,3,âĢ,,0.5275612473487854,40.0,150.0
1011,1,3,Ļ,,0.5301812887191772,40.0,150.0
1012,1,3,s,,0.5593158602714539,40.0,150.0
1013,1,3,ĠFirm,,0.531457245349884,40.0,747.0
1014,1,3,âĢ,,0.5945031046867371,40.0,747.0
1015,1,3,Ļ,,0.6190533638000488,40.0,747.0
1016,1,3,s,,0.5188649892807007,40.0,747.0
1017,1,3,ĠE,,0.5082454681396484,40.0,781.0
1018,1,3,IN,,0.5126236081123352,40.0,781.0
1019,1,3,Ġname,,0.575205385684967,60.0,184.0
1020,1,3,ĠUse,,0.6513330340385437,96.0,61.0
1021,1,3,ĠOnly,,0.5999728441238403,96.0,98.0
1022,1,3,ĠPhone,,0.5018751621246338,203.0,747.0
1023,1,3,Ġno,,0.612157940864563,223.0,783.0
1024,1,3,.,,0.6163390278816223,223.0,783.0
1025,1,3,Ġ1,,0.6500663161277771,350.0,852.0
1026,1,3,120,,0.6456254124641418,350.0,852.0
1027,1,3,-,,0.7077956199645996,350.0,852.0
1028,1,3,S,,0.6392930150032043,350.0,852.0
1029,1,3,ĠFor,,0.5264737606048584,363.0,61.0
1030,1,3,ĠPaper,,0.5341546535491943,363.0,85.0
1031,1,3,work,,0.5050632357597351,363.0,85.0
1032,1,3,ĠReduction,,0.5159367918968201,363.0,157.0
1033,1,3,ĠAct,,0.5183600187301636,363.0,223.0
1034,1,3,ĠNotice,,0.5201446413993835,363.0,249.0
1035,1,3,",",,0.5964609980583191,363.0,249.0
1036,1,3,Ġinstructions,,0.5719232559204102,363.0,380.0
1037,1,3,.,,0.6591045260429382,363.0,380.0
1038,1,3,Ġseparate,,0.5871027112007141,370.0,321.0
1039,1,3,ĠCat,,0.7006353735923767,376.0,598.0
1040,1,3,.,,0.7688423991203308,376.0,598.0
1041,1,3,ĠNo,,0.7747209668159485,376.0,623.0
1042,1,3,.,,0.7658153176307678,376.0,623.0
1043,1,3,Ġ115,,0.6792430281639099,376.0,644.0
1044,1,3,10,,0.7216490507125854,376.0,644.0
1045,1,3,H,,0.7282638549804688,376.0,644.0
1046,1,3,ĠForm,,0.6016637682914734,380.0,822.0
1047,1,3,Ġ(,,0.6662352681159973,380.0,908.0
1048,1,3,20,,0.6713051795959473,380.0,908.0
1049,1,3,23,,0.5983187556266785,380.0,908.0
1050,1,3,),Ġsee,0.5745110511779785,380.0,908.0
1051,2,0,Ġ2,,0.5448861718177795,161.0,930.0
1052,2,0,ĠForm,,0.5829644799232483,168.0,61.0
1053,2,0,Ġ1,,0.6209156513214111,168.0,91.0
1054,2,0,120,,0.5778209567070007,168.0,91.0
1055,2,0,-,,0.5454551577568054,168.0,91.0
1056,2,0,S,,0.5672757029533386,168.0,91.0
1057,2,0,Ġ(,,0.5715650320053101,168.0,131.0
1058,2,0,20,,0.5399454832077026,168.0,131.0
1059,2,0,23,,0.6403099298477173,168.0,131.0
1060,2,0,),ĠPage,0.6110062003135681,168.0,131.0
1061,2,0,ĠOther,,0.6359192728996277,215.0,178.0
1062,2,0,ĠInformation,,0.5719817280769348,215.0,227.0
1063,2,0,Ġ(,,0.5188443660736084,215.0,325.0
1064,2,0,See,,0.5473248958587646,215.0,325.0
1065,2,0,Ġinstructions,,0.5109236836433411,215.0,360.0
1066,2,0,),Ġ[],0.5355453491210938,215.0,360.0
1067,2,0,Cash,,0.6285579800605774,264.0,318.0
1068,2,0,Ġ[,,0.6639147400856018,264.0,423.0
1069,2,0,Acc,,0.7651760578155518,264.0,423.0
1070,2,0,ru,,0.7438259124755859,264.0,423.0
1071,2,0,al,,0.6897403597831726,264.0,423.0
1072,2,0,ĠNo,,0.5437623858451843,269.0,912.0
1073,2,0,ĠCheck,,0.6624306440353394,271.0,108.0
1074,2,0,Ġ1,,0.5706305503845215,272.0,77.0
1075,2,0,.,,0.5694906711578369,272.0,77.0
1076,2,0,Ġaccounting,,0.5771213173866272,272.0,151.0
1077,2,0,Ġmethod,,0.5246904492378235,272.0,224.0
1078,2,0,,Ġb,0.6257058382034302,272.0,224.0
1079,2,0,Ġa,,0.6167025566101074,278.0,295.0
1080,2,0,ĠL,,0.5034351348876953,314.0,318.0
1081,2,0,],,0.5238502621650696,314.0,318.0
1082,2,0,ĠOther,,0.5652749538421631,320.0,342.0
1083,2,0,(,,0.648257315158844,320.0,342.0
1084,2,0,spec,,0.6776211261749268,320.0,342.0
1085,2,0,ify,,0.5851120352745056,320.0,342.0
1086,2,0,y,,0.529742419719696,320.0,342.0
1087,2,0,Ġc,,0.5605469346046448,327.0,295.0
1088,2,0,Ġe,,0.5390017628669739,356.0,435.0
1089,2,0,ee,,0.5578769445419312,356.0,435.0
1090,2,0,ĠSee,,0.5953659415245056,370.0,108.0
1091,2,0,Ġ2,,0.5181671380996704,371.0,76.0
1092,2,0,Ġthe,,0.5018338561058044,371.0,135.0
1093,2,0,Ġinstructions,,0.5894505977630615,371.0,159.0
1094,2,0,Ġand,,0.5435491800308228,371.0,234.0
1095,2,0,Ġthe,,0.5852128863334656,371.0,296.0
1096,2,0,,Ġenter,0.628500759601593,371.0,296.0
1097,2,0,Ġa,,0.6427154541015625,420.0,107.0
1098,2,0,Business,,0.5392271876335144,420.0,107.0
1099,2,0,Ġactivity,,0.6009262800216675,420.0,180.0
1100,2,0,Ġb,,0.8575620055198669,420.0,483.0
1101,2,0,Produ,,0.7123342156410217,420.0,483.0
1102,2,0,ctors,,0.6380443572998047,420.0,483.0
1103,2,0,erv,,0.6651825308799744,420.0,483.0
1104,2,0,ice,,0.6334765553474426,420.0,483.0
1105,2,0,Ġ3,,0.5296604633331299,476.0,76.0
1106,2,0,ĠAt,,0.5648579597473145,476.0,107.0
1107,2,0,Ġtime,,0.5616305470466614,476.0,154.0
1108,2,0,Ġduring,,0.6377394199371338,476.0,187.0
1109,2,0,Ġthe,,0.6260272860527039,476.0,232.0
1110,2,0,Ġshareholder,,0.6510587334632874,476.0,376.0
1111,2,0,Ġof,,0.8034995198249817,476.0,456.0
1112,2,0,Ġthe,,0.7695522904396057,476.0,473.0
1113,2,0,Ġcorporation,,0.8172168135643005,476.0,499.0
1114,2,0,Ġdisreg,,0.6585914492607117,476.0,589.0
1115,2,0,arded,,0.753092348575592,476.0,589.0
1116,2,0,Ġentity,,0.7841281890869141,476.0,669.0
1117,2,0,",",,0.8028331995010376,476.0,669.0
1118,2,0,Ġtax,,0.6289435625076294,477.0,257.0
1119,2,0,Ġtrust,,0.7089442610740662,477.0,725.0
1120,2,0,",",,0.7791049480438232,477.0,725.0
1121,2,0,Ġestate,,0.7287341356277466,477.0,784.0
1122,2,0,",",,0.763357400894165,477.0,784.0
1123,2,0,Ġany,,0.5448489189147949,482.0,127.0
1124,2,0,Ġyear,,0.6460246443748474,482.0,282.0
1125,2,0,",",,0.6898305416107178,482.0,282.0
1126,2,0,Ġwas,,0.607210636138916,482.0,318.0
1127,2,0,Ġany,,0.6378805041313171,482.0,349.0
1128,2,0,Ġa,,0.7569612264633179,482.0,576.0
1129,2,0,Ġa,,0.7465968728065491,482.0,712.0
1130,2,0,Ġan,,0.7227109670639038,482.0,763.0
1131,2,0,Ġor,,0.6249608993530273,482.0,831.0
1132,2,0,Ġa,,0.5779427886009216,482.0,850.0
1133,2,0,Ġperson,,0.5795915722846985,520.0,225.0
1134,2,0,?,,0.5319607853889465,520.0,225.0
1135,2,0,ĠSchedule,,0.6558970212936401,520.0,376.0
1136,2,0,ĠCertain,,0.628767728805542,520.0,561.0
1137,2,0,ĠShare,,0.5589377284049988,520.0,610.0
1138,2,0,holders,,0.6241546273231506,520.0,610.0
1139,2,0,ĠS,,0.5288070440292358,520.0,730.0
1140,2,0,ĠCorporation,,0.6850550174713135,520.0,743.0
1141,2,0,Ġnominee,,0.5063819289207458,521.0,108.0
1142,2,0,Ġsimilar,,0.5331597924232483,521.0,181.0
1143,2,0,ĠIf,,0.5500843524932861,521.0,280.0
1144,2,0,ĠâĢ,,0.5953131914138794,521.0,291.0
1145,2,0,ľ,,0.7888981699943542,521.0,291.0
1146,2,0,Yes,,0.5915881991386414,521.0,291.0
1147,2,0,",",,0.6810905337333679,521.0,291.0
1148,2,0,âĢ,,0.6767351031303406,521.0,291.0
1149,2,0,Ŀ,,0.6766176223754883,521.0,291.0
1150,2,0,Ġattach,,0.5203251838684082,521.0,334.0
1151,2,0,ĠB,,0.7692011594772339,521.0,438.0
1152,2,0,-,,0.7321984767913818,521.0,438.0
1153,2,0,1,,0.7272395491600037,521.0,438.0
1154,2,0,",",,0.6850722432136536,521.0,438.0
1155,2,0,ĠInformation,,0.6579853892326355,521.0,469.0
1156,2,0,Ġof,,0.7262483239173889,521.0,696.0
1157,2,0,Ġor,,0.5528326630592346,527.0,165.0
1158,2,0,Ġon,,0.6537715196609497,527.0,542.0
1159,2,0,Ġan,,0.6749228239059448,527.0,711.0
1160,2,0,Ġ.,,0.5471038222312927,542.0,823.0
1161,2,0,Ġ4,,0.5009241104125977,570.0,76.0
1162,2,0,ĠAtt,,0.5886629223823547,570.0,107.0
1163,2,0,he,,0.5564182996749878,570.0,107.0
1164,2,0,Ġend,,0.6197885274887085,570.0,148.0
1165,2,0,Ġof,,0.6476705074310303,570.0,175.0
1166,2,0,Ġthe,,0.5844007730484009,570.0,190.0
1167,2,0,Ġdid,,0.5707721710205078,570.0,271.0
1168,2,0,Ġthe,,0.6663983464241028,570.0,294.0
1169,2,0,Ġcorporation,,0.7494746446609497,570.0,318.0
1170,2,0,,Ġtax,0.6916272342205048,570.0,318.0
1171,2,0,Ġyear,,0.5960618257522583,576.0,237.0
1172,2,0,",",,0.5831956267356873,576.0,237.0
1173,2,0,ĠOwn,,0.563740611076355,629.0,108.0
1174,2,0,Ġdirectly,,0.6807248592376709,630.0,141.0
1175,2,0,Ġ20,,0.6361416578292847,630.0,191.0
1176,2,0,%,,0.5543021559715271,630.0,191.0
1177,2,0,Ġdirectly,,0.5202311277389526,630.0,335.0
1178,2,0,Ġindirectly,,0.5617070198059082,630.0,403.0
1179,2,0,",",,0.7186943888664246,630.0,403.0
1180,2,0,Ġ50,,0.708811342716217,630.0,467.0
1181,2,0,%,,0.7502683401107788,630.0,467.0
1182,2,0,Ġof,,0.7704895734786987,630.0,555.0
1183,2,0,Ġthe,,0.7551735043525696,630.0,572.0
1184,2,0,Ġtotal,,0.8018415570259094,630.0,596.0
1185,2,0,Ġstock,,0.6006845235824585,630.0,628.0
1186,2,0,Ġissued,,0.5839100480079651,630.0,667.0
1187,2,0,Ġand,,0.5715991258621216,630.0,712.0
1188,2,0,Ġoutstanding,,0.5937789678573608,630.0,740.0
1189,2,0,Ġof,,0.6746344566345215,630.0,818.0
1190,2,0,Ġa,,0.5463070869445801,636.0,84.0
1191,2,0,Ġor,,0.5198006629943848,636.0,225.0
1192,2,0,Ġmore,,0.5601222515106201,636.0,243.0
1193,2,0,",",,0.6008913516998291,636.0,243.0
1194,2,0,Ġor,,0.5093067288398743,636.0,283.0
1195,2,0,Ġown,,0.5833359360694885,636.0,300.0
1196,2,0,",",,0.6349456906318665,636.0,300.0
1197,2,0,Ġor,,0.6126906871795654,636.0,385.0
1198,2,0,Ġor,,0.7284556031227112,636.0,501.0
1199,2,0,Ġmore,,0.7855345010757446,636.0,519.0
1200,2,0,Ġany,,0.5112537145614624,636.0,835.0
1201,2,0,Ġcorporation,,0.6105071902275085,673.0,235.0
1202,2,0,?,,0.5265735387802124,673.0,235.0
1203,2,0,Ġ(,,0.5406760573387146,673.0,775.0
1204,2,0,i,,0.7397704720497131,673.0,775.0
1205,2,0,),Ġ(,0.5708676874637604,673.0,775.0
1206,2,0,v,,0.6132757067680359,673.0,843.0
1207,2,0,),Ġforeign,0.5401643812656403,673.0,843.0
1208,2,0,Ġdomestic,,0.5193004012107849,674.0,173.0
1209,2,0,ĠFor,,0.5251385569572449,674.0,319.0
1210,2,0,Ġrules,,0.5441340804100037,674.0,344.0
1211,2,0,Ġof,,0.6257917881011963,674.0,379.0
1212,2,0,Ġconstructive,,0.5878104567527771,674.0,396.0
1213,2,0,Ġownership,,0.5991582274436951,674.0,476.0
1214,2,0,",",,0.7221322655677795,674.0,476.0
1215,2,0,Ġinstructions,,0.5429675579071045,674.0,576.0
1216,2,0,.,,0.6434264779090881,674.0,576.0
1217,2,0,ĠIf,,0.5463699102401733,674.0,657.0
1218,2,0,ĠâĢ,,0.6114644408226013,674.0,669.0
1219,2,0,ľ,,0.7956398129463196,674.0,669.0
1220,2,0,Yes,,0.65225750207901,674.0,669.0
1221,2,0,",",,0.6983115077018738,674.0,669.0
1222,2,0,âĢ,,0.7002241015434265,674.0,669.0
1223,2,0,Ŀ,,0.6625614166259766,674.0,669.0
1224,2,0,Ġcomplete,,0.511523962020874,674.0,712.0
1225,2,0,Ġthrough,,0.5808581709861755,674.0,790.0
1226,2,0,Ġor,,0.5764327645301819,680.0,155.0
1227,2,0,Ġsee,,0.5628957748413086,680.0,549.0
1228,2,0,Ġbelow,,0.5825479030609131,717.0,108.0
1229,2,0,Ġ.,,0.5320274233818054,738.0,803.0
1230,2,0,Ġ(,,0.5540082454681396,779.0,149.0
1231,2,0,i,,0.6498787999153137,779.0,149.0
1232,2,0,),ĠCorporation,0.5185543298721313,779.0,149.0
1233,2,0,Ġ(,,0.5989192128181458,779.0,349.0
1234,2,0,ii,,0.720821738243103,779.0,349.0
1235,2,0,),Ġ(,0.6704956591129303,779.0,349.0
1236,2,0,iii,,0.7900030016899109,779.0,485.0
1237,2,0,),ĠCountry,0.6848666369915009,779.0,485.0
1238,2,0,Ġ(,,0.6953257918357849,779.0,610.0
1239,2,0,iv,,0.7848319411277771,779.0,610.0
1240,2,0,),Ġ|,0.6373832523822784,779.0,610.0
1241,2,0,(,,0.6757383942604065,779.0,720.0
1242,2,0,v,,0.6810734272003174,779.0,720.0
1243,2,0,),Ġ(,0.5527682602405548,779.0,720.0
1244,2,0,iv,,0.6454559564590454,779.0,821.0
1245,2,0,),ĠName,0.5797274708747864,779.0,821.0
1246,2,0,Ġof,,0.5289080739021301,780.0,198.0
1247,2,0,ĠEmploy,,0.6245214343070984,780.0,366.0
1248,2,0,er,,0.6250612139701843,780.0,366.0
1249,2,0,Ġof,,0.7302907109260559,780.0,551.0
1250,2,0,ĠPercentage,,0.5691918730735779,780.0,630.0
1251,2,0,Ġof,,0.6587174534797668,780.0,696.0
1252,2,0,ĠIf,,0.5711943507194519,780.0,736.0
1253,2,0,ĠPercentage,,0.5172760486602783,780.0,746.0
1254,2,0,Ġin,,0.5280023813247681,780.0,809.0
1255,2,0,ĠIs,,0.5094977021217346,780.0,840.0
1256,2,0,Ġ100,,0.6135332584381104,780.0,852.0
1257,2,0,"%,",,0.5786166191101074,780.0,852.0
1258,2,0,ĠEnter,,0.5099672675132751,780.0,889.0
1259,2,0,Ġthe,,0.5087254643440247,780.0,919.0
1260,2,0,ĠIdentification,,0.5495848655700684,813.0,348.0
1261,2,0,ĠInc,,0.6223363876342773,814.0,488.0
1262,2,0,orpor,,0.6850735545158386,814.0,488.0
1263,2,0,ation,,0.7379904985427856,814.0,488.0
1264,2,0,ĠStock,,0.5436515212059021,817.0,621.0
1265,2,0,ĠOwn,,0.5368790030479431,817.0,656.0
1266,2,0,ed,,0.5146342515945435,817.0,656.0
1267,2,0,Ġ(,,0.524440348148346,817.0,745.0
1268,2,0,if,,0.5191831588745117,817.0,745.0
1269,2,0,Ġapplicable,,0.5657410621643066,817.0,758.0
1270,2,0,),ĠQual,0.5209527015686035,817.0,758.0
1271,2,0,ified,,0.521144449710846,817.0,827.0
1272,2,0,ĠSub,,0.5751168727874756,817.0,877.0
1273,2,0,chapter,,0.5094555616378784,817.0,877.0
1274,2,0,ĠDate,,0.53458571434021,818.0,718.0
1275,2,0,Ġa,,0.5646198391914368,824.0,818.0
1276,2,0,Ġ(,,0.5568728446960449,854.0,389.0
1277,2,0,if,,0.5272204279899597,854.0,389.0
1278,2,0,Ġany,,0.5125300884246826,854.0,402.0
1279,2,0,),ĠS,0.572843998670578,854.0,402.0
1280,2,0,ĠSub,,0.5423330068588257,854.0,754.0
1281,2,0,sid,,0.6332101821899414,854.0,754.0
1282,2,0,iary,,0.6060314178466797,854.0,754.0
1283,2,0,ĠNumber,,0.5513452887535095,855.0,342.0
1284,2,0,ĠElection,,0.5113157033920288,855.0,812.0
1285,2,0,ĠWas,,0.5138062834739685,855.0,857.0
1286,2,0,ĠMade,,0.6466792225837708,855.0,884.0
1287,2,1,ĠâĢĶ,,0.5184208154678345,0.0,105.0
1288,2,1,âĢĶâĢĶâĢĶâĢĶ,,0.5019915699958801,0.0,105.0
1289,2,1,âĢĶâĢĶ,,0.5166211128234863,0.0,105.0
1290,2,1,âĢĶ,,0.5278667211532593,0.0,105.0
1291,2,1,ĠOwn,,0.5531604290008545,127.0,108.0
1292,2,1,Ġdirectly,,0.634406328201294,128.0,141.0
1293,2,1,Ġinterest,,0.5194414258003235,128.0,212.0
1294,2,1,Ġof,,0.6235381960868835,128.0,262.0
1295,2,1,Ġ20,,0.6191021800041199,128.0,278.0
1296,2,1,%,,0.5345702767372131,128.0,278.0
1297,2,1,Ġdirectly,,0.5120505690574646,128.0,423.0
1298,2,1,Ġindirectly,,0.5182396769523621,128.0,490.0
1299,2,1,",",,0.6975348591804504,128.0,490.0
1300,2,1,Ġinterest,,0.5964218974113464,128.0,575.0
1301,2,1,Ġof,,0.747188925743103,128.0,625.0
1302,2,1,Ġ50,,0.6606304049491882,128.0,642.0
1303,2,1,%,,0.6642665863037109,128.0,642.0
1304,2,1,Ġin,,0.5026537179946899,128.0,730.0
1305,2,1,Ġthe,,0.5845998525619507,128.0,745.0
1306,2,1,Ġprofit,,0.6088455319404602,128.0,770.0
1307,2,1,",",,0.6383719444274902,128.0,770.0
1308,2,1,Ġloss,,0.5075512528419495,128.0,811.0
1309,2,1,",",,0.5756162405014038,128.0,811.0
1310,2,1,Ġan,,0.5017810463905334,134.0,191.0
1311,2,1,Ġor,,0.5454459190368652,134.0,313.0
1312,2,1,Ġmore,,0.5962026119232178,134.0,330.0
1313,2,1,",",,0.6728445887565613,134.0,330.0
1314,2,1,Ġor,,0.5614602565765381,134.0,370.0
1315,2,1,Ġown,,0.6023164987564087,134.0,388.0
1316,2,1,",",,0.6761484742164612,134.0,388.0
1317,2,1,Ġor,,0.6074737906455994,134.0,473.0
1318,2,1,Ġan,,0.6735644936561584,134.0,554.0
1319,2,1,Ġor,,0.6091099977493286,134.0,676.0
1320,2,1,Ġmore,,0.6079182624816895,134.0,694.0
1321,2,1,Ġor,,0.5508867502212524,134.0,845.0
1322,2,1,Ġ(,,0.635496973991394,170.0,392.0
1323,2,1,including,,0.7064405679702759,170.0,392.0
1324,2,1,Ġpartnership,,0.6422556042671204,170.0,589.0
1325,2,1,),Ġcapital,0.5918226838111877,170.0,589.0
1326,2,1,Ġin,,0.6087021231651306,171.0,153.0
1327,2,1,Ġforeign,,0.5119738578796387,171.0,193.0
1328,2,1,Ġdomestic,,0.530648410320282,171.0,256.0
1329,2,1,Ġpartnership,,0.5957224369049072,171.0,318.0
1330,2,1,Ġentity,,0.7211952209472656,171.0,474.0
1331,2,1,Ġtreated,,0.652572751045227,171.0,511.0
1332,2,1,Ġin,,0.5050758719444275,171.0,683.0
1333,2,1,Ġthe,,0.5808637738227844,171.0,697.0
1334,2,1,Ġbeneficial,,0.5587583780288696,171.0,721.0
1335,2,1,Ġinterest,,0.5274106860160828,171.0,784.0
1336,2,1,Ġof,,0.5950382947921753,171.0,834.0
1337,2,1,Ġany,,0.5907543897628784,177.0,167.0
1338,2,1,Ġor,,0.5362780094146729,177.0,240.0
1339,2,1,Ġan,,0.669710099697113,177.0,455.0
1340,2,1,Ġas,,0.6835677623748779,177.0,559.0
1341,2,1,Ġa,,0.6563085913658142,177.0,578.0
1342,2,1,Ġor,,0.5443187952041626,177.0,667.0
1343,2,1,Ġa,,0.5204741358757019,177.0,850.0
1344,2,1,Ġtrust,,0.5321484804153442,214.0,107.0
1345,2,1,?,,0.5938609838485718,214.0,107.0
1346,2,1,Ġ(,,0.6552266478538513,214.0,593.0
1347,2,1,i,,0.7452251315116882,214.0,593.0
1348,2,1,),Ġ(,0.6031186878681183,214.0,593.0
1349,2,1,v,,0.7026482224464417,214.0,658.0
1350,2,1,),ĠFor,0.5470873713493347,214.0,658.0
1351,2,1,Ġrules,,0.559266209602356,215.0,172.0
1352,2,1,Ġof,,0.5660321116447449,215.0,205.0
1353,2,1,Ġconstructive,,0.5014154314994812,215.0,221.0
1354,2,1,Ġownership,,0.510665774345398,215.0,300.0
1355,2,1,",",,0.6148737668991089,215.0,300.0
1356,2,1,Ġinstructions,,0.5031852126121521,215.0,398.0
1357,2,1,.,,0.6041811108589172,215.0,398.0
1358,2,1,ĠIf,,0.5115252137184143,215.0,478.0
1359,2,1,ĠâĢ,,0.6338602304458618,215.0,489.0
1360,2,1,ľ,,0.8382196426391602,215.0,489.0
1361,2,1,Yes,,0.5958840847015381,215.0,489.0
1362,2,1,",",,0.7400702834129333,215.0,489.0
1363,2,1,âĢ,,0.7553231120109558,215.0,489.0
1364,2,1,Ŀ,,0.7440926432609558,215.0,489.0
1365,2,1,Ġcomplete,,0.6084224581718445,215.0,531.0
1366,2,1,Ġthrough,,0.5161385536193848,215.0,607.0
1367,2,1,Ġbelow,,0.5520178079605103,215.0,677.0
1368,2,1,Ġsee,,0.517760157585144,221.0,372.0
1369,2,1,Ġ(,,0.5525860786437988,277.0,166.0
1370,2,1,i,,0.7028565406799316,277.0,166.0
1371,2,1,),Ġ(,0.6338125765323639,277.0,166.0
1372,2,1,ii,,0.7576943039894104,277.0,349.0
1373,2,1,),Ġ(,0.7188138365745544,277.0,349.0
1374,2,1,iii,,0.8286759853363037,277.0,476.0
1375,2,1,),Ġ(,0.7536954283714294,277.0,476.0
1376,2,1,iv,,0.8026348948478699,277.0,637.0
1377,2,1,),ĠCountry,0.7138150036334991,277.0,637.0
1378,2,1,Ġ(,,0.6461520791053772,277.0,756.0
1379,2,1,v,,0.7215935587882996,277.0,756.0
1380,2,1,),ĠOwn,0.6368282735347748,277.0,756.0
1381,2,1,ed,,0.5376753211021423,277.0,896.0
1382,2,1,ĠName,,0.5247471332550049,278.0,180.0
1383,2,1,Ġof,,0.6471161246299744,278.0,215.0
1384,2,1,ĠEntity,,0.5370613932609558,278.0,230.0
1385,2,1,ĠEmploy,,0.7129915356636047,278.0,366.0
1386,2,1,er,,0.6847637295722961,278.0,366.0
1387,2,1,ĠType,,0.6481572389602661,278.0,495.0
1388,2,1,Ġof,,0.7976977825164795,278.0,526.0
1389,2,1,ĠEntity,,0.6691187024116516,278.0,541.0
1390,2,1,Ġof,,0.7273809313774109,278.0,703.0
1391,2,1,ĠMaximum,,0.6197493076324463,278.0,773.0
1392,2,1,ĠPercentage,,0.5246432423591614,278.0,830.0
1393,2,1,ĠOrganization,,0.6875982880592346,310.0,641.0
1394,2,1,ĠIdentification,,0.6251837611198425,311.0,348.0
1395,2,1,ĠCapital,,0.5005505681037903,314.0,874.0
1396,2,1,Ġin,,0.5157402157783508,315.0,778.0
1397,2,1,ĠProfit,,0.5557297468185425,315.0,792.0
1398,2,1,",",,0.6534243822097778,315.0,792.0
1399,2,1,ĠLoss,,0.5070759654045105,315.0,828.0
1400,2,1,",",,0.62078857421875,315.0,828.0
1401,2,1,Ġor,,0.5441283583641052,321.0,860.0
1402,2,1,Ġ(,,0.7132180333137512,351.0,389.0
1403,2,1,if,,0.6411738395690918,351.0,389.0
1404,2,1,Ġany,,0.6437724232673645,351.0,402.0
1405,2,1,),ĠNumber,0.7012422680854797,351.0,402.0
1406,2,1,Ġstock,,0.5425022840499878,614.0,652.0
1407,2,1,?,,0.6333540081977844,614.0,652.0
1408,2,1,Ġ5,,0.5190872550010681,615.0,76.0
1409,2,1,a,,0.516226589679718,615.0,76.0
1410,2,1,ĠAt,,0.604232907295227,615.0,107.0
1411,2,1,Ġthe,,0.5252065062522888,615.0,124.0
1412,2,1,Ġend,,0.6027494668960571,615.0,148.0
1413,2,1,Ġof,,0.59488844871521,615.0,175.0
1414,2,1,Ġthe,,0.5056984424591064,615.0,190.0
1415,2,1,Ġdid,,0.5292198061943054,615.0,271.0
1416,2,1,Ġthe,,0.606997549533844,615.0,294.0
1417,2,1,Ġcorporation,,0.7181322574615479,615.0,318.0
1418,2,1,Ġhave,,0.6013138890266418,615.0,393.0
1419,2,1,Ġoutstanding,,0.704964816570282,615.0,452.0
1420,2,1,Ġshares,,0.5058512091636658,615.0,529.0
1421,2,1,Ġof,,0.7588285207748413,615.0,574.0
1422,2,1,Ġrestricted,,0.6877123117446899,615.0,590.0
1423,2,1,Ġtax,,0.5435445308685303,616.0,214.0
1424,2,1,Ġyear,,0.5915713310241699,621.0,237.0
1425,2,1,",",,0.6059409379959106,621.0,237.0
1426,2,1,Ġany,,0.6255883574485779,621.0,426.0
1427,2,1,Ġ(,,0.5525177717208862,663.0,256.0
1428,2,1,i,,0.5976707339286804,663.0,256.0
1429,2,1,),Ġ(,0.5626161098480225,663.0,256.0
